t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
204,0.010162,0.013283,0.016626,-4.5891,-4.3698,-4.1721,0,0,0,0.428,0.8415,0.9178,1.0743,132.1,0,0
205,0.010512,0.013174,0.015358,-4.5552,-4.3766,-4.2447,0,0,0,0.509,0.7571,0.9287,1.0644,121.8,0,0
206,0.010287,0.013384,0.014168,-4.5768,-4.3623,-4.3143,0,0,0,0.576,0.6981,0.9672,1.0569,116.1,0,0
207,0.010243,0.018145,0.013649,-4.5811,-4.0802,-4.3453,0,1,0,0.610,1.0298,1.2566,1.0815,122.2,0,0
208,0.010875,0.017449,0.013283,-4.5213,-4.1184,-4.3698,0,1,0,0.629,0.9601,1.1967,1.0986,124.9,0,0
209,0.011030,0.016155,0.013174,-4.5071,-4.1897,-4.3766,0,0,0,0.632,2.6095,1.1208,1.1052,119.3,0,0
210,0.011576,0.015451,0.013384,-4.4589,-4.2313,-4.3623,0,0,0,0.598,0.9680,1.0532,1.1064,109.4,0,0
211,0.011661,0.014979,0.018145,-4.4515,-4.2593,-4.0802,0,0,1,0.404,0.8372,0.9802,1.1043,100.5,0,0
212,0.010696,0.015036,0.017449,-4.5379,-4.2550,-4.1184,0,0,1,0.416,0.7389,0.9813,1.1026,96.0,0,0
213,0.011289,0.014323,0.016155,-4.4839,-4.3037,-4.1897,0,0,0,0.472,1.0217,0.9283,1.0964,189.8,0,0
214,0.012081,0.014997,0.015451,-4.4161,-4.2597,-4.2313,0,0,0,0.529,0.6481,0.9870,1.0951,189.7,0,0
215,0.011594,0.013909,0.014979,-4.4573,-4.3253,-4.2593,0,0,0,0.591,4.7787,0.8828,1.0869,171.4,0,0
216,0.011814,0.014213,0.015036,-4.4385,-4.3048,-4.2550,0,0,0,0.595,0.6308,0.9082,1.0814,168.1,0,0
217,0.011949,0.015320,0.014323,-4.4271,-4.2347,-4.3037,0,0,0,0.655,0.6976,1.0201,1.0836,170.7,0,0
218,0.011911,0.016360,0.014997,-4.4303,-4.1748,-4.2597,0,0,0,0.603,0.6751,1.1044,1.0922,168.1,0,0
219,0.012012,0.015210,0.013909,-4.4219,-4.2439,-4.3253,0,0,0,0.648,1.4700,0.9831,1.0923,156.8,0,0
220,0.011919,0.014131,0.014213,-4.4296,-4.3100,-4.3048,0,0,0,0.624,1.3506,0.8343,1.0853,139.9,0,0
221,0.010935,0.014380,0.015320,-4.5158,-4.2931,-4.2347,0,0,0,0.560,0.6691,0.8760,1.0807,137.2,0,0
222,0.011363,0.013436,0.016360,-4.4774,-4.3548,-4.1748,0,0,0,0.535,1.8948,0.7745,1.0703,120.0,0,0
223,0.011976,0.012640,0.015210,-4.4248,-4.4094,-4.2439,0,0,0,0.613,3.0412,0.7241,1.0558,104.2,0,0
224,0.011426,0.012087,0.014131,-4.4718,-4.4497,-4.3100,0,0,0,0.697,1.4852,0.6568,1.0392,92.3,0,0
225,0.010654,0.012073,0.014380,-4.5418,-4.4548,-4.2931,0,0,0,0.671,0.6231,0.7187,1.0243,196.7,0,0
226,0.011183,0.011561,0.013436,-4.4933,-4.4930,-4.3548,0,0,0,0.739,1.6202,0.6618,1.0076,185.9,0,0
227,0.011954,0.011464,0.012640,-4.4267,-4.4990,-4.4094,0,0,0,0.744,0.6201,0.6520,0.9920,179.1,0,0
228,0.012552,0.011312,0.012087,-4.3779,-4.5114,-4.4497,0,0,0,0.791,0.9866,0.7679,0.9771,168.7,0,0
229,0.012677,0.011728,0.012073,-4.3679,-4.4815,-4.4548,0,0,0,0.769,0.6032,0.9098,0.9665,164.4,0,0
230,0.012601,0.011717,0.011561,-4.3740,-4.4860,-4.4930,0,0,0,0.789,0.8432,0.9247,0.9570,152.9,0,0
231,0.013090,0.011658,0.011464,-4.3359,-4.4918,-4.4990,0,0,0,0.786,0.7876,0.8973,0.9482,141.7,0,0
232,0.013183,0.011278,0.011312,-4.3288,-4.5223,-4.5114,0,0,0,0.739,1.7087,0.8256,0.9378,126.4,0,0
233,0.012790,0.012176,0.011728,-4.3591,-4.4546,-4.4815,0,0,0,0.663,0.6827,0.9274,0.9346,130.5,0,0
234,0.011961,0.012498,0.011717,-4.4261,-4.4326,-4.4860,0,0,0,0.652,0.6756,0.9644,0.9339,125.9,0,0
235,0.011342,0.012092,0.011658,-4.4792,-4.4640,-4.4918,0,0,0,0.642,0.9755,0.8702,0.9307,113.7,0,0
236,0.011192,0.016369,0.011278,-4.4925,-4.1863,-4.5223,0,1,0,0.692,1.0020,1.2151,0.9564,120.3,0,0
237,0.010882,0.015214,0.012176,-4.5207,-4.2603,-4.4546,0,0,0,0.629,1.7714,1.1503,0.9716,122.4,0,0
238,0.011071,0.016348,0.012498,-4.5035,-4.1944,-4.4326,0,0,0,0.601,0.7152,1.1682,0.9927,118.7,0,0
239,0.011370,0.016769,0.012092,-4.4768,-4.1715,-4.4640,0,1,0,0.674,0.7226,1.1473,1.0141,114.6,0,0
240,0.011811,0.015145,0.016369,-4.4387,-4.2651,-4.1863,0,0,1,0.361,1.3809,1.0124,1.0225,109.1,0,0
241,0.011624,0.014087,0.015214,-4.4547,-4.3270,-4.2603,0,0,0,0.461,0.9893,0.8955,1.0230,99.5,0,0
242,0.010822,0.013057,0.016348,-4.5262,-4.3952,-4.1944,0,0,0,0.423,1.3558,0.7981,1.0166,187.8,0,0
243,0.010067,0.012381,0.016769,-4.5985,-4.4409,-4.1715,0,0,1,0.419,0.8266,0.7424,1.0065,170.3,0,0
244,0.010455,0.011679,0.015145,-4.5607,-4.4910,-4.2651,0,0,0,0.530,2.7024,0.7295,0.9928,148.8,0,0
245,0.009970,0.011295,0.014087,-4.6082,-4.5199,-4.3270,0,0,0,0.618,1.1376,0.7429,0.9780,133.4,0,0
246,0.009689,0.011046,0.013057,-4.6367,-4.5394,-4.3952,0,0,0,0.719,0.9358,0.6979,0.9632,122.2,0,0
247,0.010499,0.011392,0.012381,-4.5565,-4.5127,-4.4409,0,0,0,0.752,0.6597,0.8074,0.9522,119.1,0,0
248,0.010408,0.011028,0.011679,-4.5651,-4.5427,-4.4910,0,0,0,0.768,1.1292,0.6502,0.9401,108.7,0,0
249,0.010135,0.010711,0.011295,-4.5917,-4.5681,-4.5199,0,0,0,0.752,1.1518,0.6389,0.9271,99.8,0,0
250,0.010146,0.010996,0.011046,-4.5907,-4.5468,-4.5394,0,0,0,0.767,0.5564,0.7222,0.9175,198.6,0,0
251,0.009862,0.011058,0.011392,-4.6190,-4.5414,-4.5127,0,0,0,0.723,0.6108,0.7975,0.9094,193.8,0,0
252,0.010012,0.010726,0.011028,-4.6040,-4.5690,-4.5427,0,0,0,0.801,1.3184,0.7126,0.8999,182.1,0,0
253,0.009542,0.010937,0.010711,-4.6521,-4.5523,-4.5681,0,0,0,0.794,0.5952,0.7785,0.8930,176.4,0,0
254,0.008516,0.010763,0.010996,-4.7658,-4.5669,-4.5468,0,0,0,0.763,0.8233,0.7504,0.8857,164.9,0,0
255,0.008606,0.010518,0.011058,-4.7553,-4.5880,-4.5414,0,0,0,0.738,1.4636,0.7634,0.8776,151.0,0,0
256,0.008170,0.010403,0.010726,-4.8073,-4.5998,-4.5690,0,0,0,0.769,1.0705,0.7706,0.8697,138.8,0,0
257,0.008639,0.010410,0.010937,-4.7515,-4.6014,-4.5523,0,0,0,0.736,0.7712,0.7395,0.8627,129.7,0,0
258,0.008389,0.010570,0.010763,-4.7808,-4.5893,-4.5669,0,0,0,0.739,0.7331,0.8296,0.8577,122.3,0,0
259,0.008578,0.010282,0.010518,-4.7586,-4.6164,-4.5880,0,0,0,0.741,1.5158,0.7267,0.8513,109.8,0,0
260,0.009770,0.010012,0.010403,-4.6284,-4.6394,-4.5998,0,0,0,0.745,1.7495,0.7546,0.8439,98.7,0,0
261,0.010508,0.009925,0.010410,-4.5556,-4.6447,-4.6014,0,0,0,0.762,0.8328,0.7731,0.8367,196.1,0,0
262,0.010193,0.009767,0.010570,-4.5860,-4.6614,-4.5893,0,0,0,0.721,1.5703,0.7335,0.8293,184.9,0,0
263,0.009490,0.009685,0.010282,-4.6576,-4.6705,-4.6164,0,0,0,0.775,1.4869,0.8038,0.8223,171.2,0,0
264,0.009059,0.009831,0.010012,-4.7039,-4.6579,-4.6394,0,0,0,0.740,0.6700,0.8246,0.8171,162.2,0,0
265,0.009563,0.010036,0.009925,-4.6498,-4.6395,-4.6447,0,0,0,0.733,0.6255,0.7797,0.8140,156.1,0,0
266,0.009071,0.011858,0.009767,-4.7026,-4.4924,-4.6614,0,0,0,0.765,0.9081,1.0266,0.8243,165.3,0,0
267,0.008712,0.011451,0.009685,-4.7430,-4.5233,-4.6705,0,0,0,0.730,1.0374,0.9669,0.8308,156.6,0,0
268,0.009872,0.011338,0.009831,-4.6180,-4.5304,-4.6579,0,0,0,0.695,0.7340,0.9149,0.8359,147.3,0,0
269,0.010180,0.011691,0.010036,-4.5874,-4.5001,-4.6395,0,0,0,0.705,0.6651,0.9523,0.8431,143.0,0,0
270,0.009989,0.011184,0.011858,-4.6063,-4.5394,-4.4924,0,0,0,0.571,4.7825,0.8811,0.8461,128.4,0,0
271,0.010302,0.011059,0.011451,-4.5755,-4.5497,-4.5233,0,0,0,0.613,0.8845,0.8795,0.8480,117.2,0,0
272,0.009835,0.011629,0.011338,-4.6218,-4.5063,-4.5304,0,0,0,0.627,0.7040,0.9694,0.8539,115.0,0,0
273,0.010160,0.011212,0.011691,-4.5893,-4.5405,-4.5001,0,0,0,0.588,1.3069,0.8959,0.8563,100.9,0,0
274,0.010984,0.010744,0.011184,-4.5113,-4.5775,-4.5394,0,0,0,0.658,1.6621,0.8320,0.8553,87.3,0,0
275,0.010992,0.010392,0.011059,-4.5106,-4.6046,-4.5497,0,0,0,0.677,0.9893,0.7531,0.8520,194.0,0,0
276,0.011394,0.010353,0.011629,-4.4747,-4.6073,-4.5063,0,0,0,0.625,0.6647,0.7700,0.8489,185.3,0,0
277,0.011999,0.010163,0.011212,-4.4229,-4.6234,-4.5405,0,0,0,0.671,1.2048,0.8039,0.8449,171.3,0,0
278,0.011878,0.010360,0.010744,-4.4331,-4.6057,-4.5775,0,0,0,0.696,0.6567,0.8835,0.8429,162.9,0,0
279,0.011351,0.012210,0.010392,-4.4784,-4.4572,-4.6046,0,0,0,0.731,0.8771,1.0598,0.8544,173.0,0,0
280,0.010609,0.013895,0.010353,-4.5461,-4.3419,-4.6073,0,0,0,0.728,0.7386,1.1647,0.8769,167.7,0,0
281,0.010346,0.014918,0.010163,-4.5711,-4.2799,-4.6234,0,0,0,0.706,0.6640,1.1830,0.9042,163.0,0,0
282,0.010382,0.014190,0.010360,-4.5677,-4.3273,-4.6057,0,0,0,0.657,0.8714,1.0983,0.9235,163.4,0,0
283,0.011672,0.014768,0.012210,-4.4506,-4.2886,-4.4572,0,0,0,0.524,0.6707,1.1155,0.9448,157.1,0,0
284,0.011894,0.013639,0.013895,-4.4317,-4.3602,-4.3419,0,0,0,0.421,1.5793,1.0269,0.9558,148.1,0,0
285,0.012600,0.012809,0.014918,-4.3740,-4.4173,-4.2799,0,0,0,0.411,1.1724,0.9253,0.9599,132.7,0,0
286,0.012702,0.012192,0.014190,-4.3660,-4.4620,-4.3273,0,0,0,0.470,0.9756,0.8240,0.9592,117.2,0,0
287,0.012171,0.011495,0.014768,-4.4087,-4.5118,-4.2886,0,0,0,0.460,1.6291,0.7949,0.9537,100.6,0,0
288,0.011417,0.012195,0.013639,-4.4726,-4.4566,-4.3602,0,0,0,0.557,0.7147,1.0266,0.9538,99.3,0,0
289,0.011203,0.012782,0.012809,-4.4916,-4.4134,-4.4173,0,0,0,0.652,0.6094,1.0338,0.9580,199.4,0,0
290,0.010385,0.012728,0.012192,-4.5674,-4.4205,-4.4620,0,0,0,0.708,0.6269,0.9705,0.9615,194.6,0,0
291,0.011515,0.013087,0.011495,-4.4641,-4.3980,-4.5118,0,0,0,0.722,0.6129,0.9972,0.9671,188.9,0,0
292,0.011280,0.012300,0.012195,-4.4848,-4.4530,-4.4566,0,0,0,0.603,1.3895,0.8898,0.9667,169.9,0,0
293,0.011317,0.011651,0.012782,-4.4814,-4.4989,-4.4134,0,0,0,0.582,2.0732,0.8606,0.9617,148.7,0,0
294,0.011154,0.011595,0.012728,-4.4960,-4.5029,-4.4205,0,0,0,0.626,0.8027,0.8843,0.9569,135.8,0,0
295,0.010381,0.014923,0.013087,-4.5678,-4.2799,-4.3980,0,0,0,0.633,0.9869,1.1836,0.9761,150.9,0,0
296,0.009870,0.013628,0.012300,-4.6182,-4.3644,-4.4530,0,0,0,0.690,1.8226,0.9775,0.9841,144.1,0,0
297,0.009943,0.013039,0.011651,-4.6109,-4.3990,-4.4989,0,0,0,0.700,0.7932,0.8941,0.9872,133.6,0,0
298,0.010321,0.012391,0.011595,-4.5736,-4.4404,-4.5029,0,0,0,0.707,0.9697,0.8307,0.9853,120.7,0,0
299,0.010534,0.011790,0.014923,-4.5532,-4.4830,-4.2799,0,0,0,0.507,1.4644,0.7949,0.9795,106.6,0,0
300,0.010663,0.011383,0.013628,-4.5410,-4.5132,-4.3644,0,0,0,0.622,1.3310,0.7807,0.9714,95.0,0,0
301,0.010742,0.011217,0.013039,-4.5336,-4.5281,-4.3990,0,0,0,0.652,0.9483,0.7703,0.9630,194.2,0,0
302,0.010038,0.013772,0.012391,-4.6014,-4.3399,-4.4404,0,0,0,0.680,1.1621,1.0988,0.9736,187.0,0,0
303,0.009582,0.013720,0.011790,-4.6479,-4.3451,-4.4830,0,0,0,0.713,0.6191,1.0397,0.9827,191.9,0,0
304,0.009197,0.014139,0.011383,-4.6888,-4.3191,-4.5132,0,0,0,0.702,0.6031,1.0795,0.9938,189.8,0,0
305,0.009694,0.013837,0.011217,-4.6362,-4.3397,-4.5281,0,0,0,0.699,0.6849,1.0225,1.0015,186.0,0,0
306,0.010337,0.013011,0.013772,-4.5721,-4.3949,-4.3399,0,0,0,0.507,1.3575,0.9375,1.0026,172.4,0,0
307,0.009819,0.012270,0.013720,-4.6234,-4.4468,-4.3451,0,0,0,0.528,2.1555,0.8718,0.9984,152.5,0,0
308,0.009559,0.011944,0.014139,-4.6502,-4.4708,-4.3191,0,0,0,0.499,0.8810,0.8369,0.9923,137.6,0,0
309,0.009666,0.012558,0.013837,-4.6392,-4.4262,-4.3397,0,0,0,0.534,0.6677,0.8870,0.9912,138.3,0,0
310,0.010790,0.013127,0.013011,-4.5291,-4.3865,-4.3949,0,0,0,0.592,0.6725,0.9673,0.9943,136.6,0,0
311,0.010251,0.016616,0.012270,-4.5803,-4.1691,-4.4468,0,0,0,0.648,0.9314,1.1935,1.0214,139.0,0,0
312,0.009518,0.015338,0.011944,-4.6546,-4.2476,-4.4708,0,0,0,0.683,3.7514,1.1149,1.0366,138.8,0,0
313,0.008797,0.017436,0.012558,-4.7333,-4.1262,-4.4262,0,0,0,0.669,0.7704,1.1884,1.0645,133.9,0,0
314,0.008825,0.015975,0.013127,-4.7301,-4.2097,-4.3865,0,0,0,0.609,1.5995,1.1016,1.0790,131.4,0,0
315,0.008810,0.015739,0.016616,-4.7318,-4.2258,-4.1691,0,0,0,0.405,0.7719,1.0969,1.0902,123.8,0,0
316,0.008727,0.014397,0.015338,-4.7413,-4.3064,-4.2476,0,0,0,0.496,2.2460,1.0140,1.0909,106.3,0,0
317,0.009253,0.017152,0.017436,-4.6828,-4.1451,-4.1262,0,0,0,0.423,0.7980,1.1916,1.1102,113.9,0,0
318,0.008629,0.015768,0.015975,-4.7526,-4.2241,-4.2097,0,0,0,0.517,1.2121,1.0602,1.1177,103.1,0,0
319,0.008814,0.014281,0.015739,-4.7314,-4.3100,-4.2258,0,0,0,0.568,1.7097,0.9001,1.1141,88.8,0,0
320,0.009284,0.013404,0.014397,-4.6795,-4.3680,-4.3064,0,0,0,0.600,3.0085,0.8633,1.1049,187.5,0,0
321,0.009727,0.012657,0.017152,-4.6329,-4.4156,-4.1451,0,0,0,0.445,1.1546,0.8279,1.0915,168.3,0,0
322,0.008885,0.012455,0.015768,-4.7234,-4.4293,-4.2241,0,0,0,0.544,0.6809,0.7809,1.0781,156.8,0,0
323,0.009450,0.012597,0.014281,-4.6617,-4.4195,-4.3100,0,0,0,0.635,0.6451,0.8505,1.0670,149.9,0,0
324,0.008838,0.011985,0.013404,-4.7287,-4.4632,-4.3680,0,0,0,0.675,2.1106,0.7621,1.0529,132.6,0,0
325,0.008469,0.011548,0.012657,-4.7714,-4.4962,-4.4156,0,0,0,0.709,1.4375,0.7347,1.0372,118.8,0,0
326,0.008300,0.011201,0.012455,-4.7915,-4.5242,-4.4293,0,0,0,0.735,1.9094,0.7354,1.0208,106.7,0,0
327,0.009093,0.011623,0.012597,-4.7002,-4.4919,-4.4195,0,0,0,0.703,0.6748,0.7610,1.0090,106.1,0,0
328,0.008200,0.011112,0.011985,-4.8036,-4.5327,-4.4632,0,0,0,0.750,2.6691,0.6486,0.9950,95.6,0,0
329,0.008739,0.011592,0.011548,-4.7399,-4.4947,-4.4962,0,0,0,0.753,0.5730,0.8295,0.9858,199.5,0,0
330,0.009234,0.014801,0.011201,-4.6849,-4.2779,-4.5242,0,0,0,0.759,1.3453,1.1383,0.9998,166.2,0,0
331,0.009765,0.014704,0.011623,-4.6289,-4.2877,-4.4919,0,0,0,0.746,0.5929,1.0896,1.0116,178.2,0,0
332,0.009538,0.013624,0.011112,-4.6525,-4.3531,-4.5327,0,0,0,0.784,1.6552,0.9680,1.0147,187.2,0,0
333,0.009070,0.013936,0.011592,-4.7028,-4.3303,-4.4947,0,0,0,0.707,0.6185,0.9477,1.0195,182.5,0,0
334,0.009800,0.013581,0.014801,-4.6254,-4.3520,-4.2779,0,0,0,0.479,0.6723,0.9173,1.0214,178.2,0,0
335,0.010095,0.012772,0.014704,-4.5957,-4.4064,-4.2877,0,0,0,0.500,1.8484,0.8533,1.0174,166.6,0,0
336,0.010166,0.012099,0.013624,-4.5887,-4.4534,-4.3531,0,0,0,0.593,1.3737,0.7354,1.0092,151.8,0,0
337,0.011384,0.012571,0.013936,-4.4755,-4.4164,-4.3303,0,0,0,0.594,0.6556,0.7628,1.0052,152.6,0,0
338,0.012082,0.012030,0.013581,-4.4161,-4.4562,-4.3520,0,0,0,0.626,1.2422,0.7162,0.9978,139.3,0,0
339,0.013880,0.011537,0.012772,-4.2773,-4.4949,-4.4064,0,0,0,0.666,1.8476,0.6676,0.9878,125.6,0,0
340,0.014801,0.011426,0.012099,-4.2131,-4.5067,-4.4534,0,0,0,0.720,1.0129,0.7404,0.9782,115.1,0,0
341,0.013884,0.011246,0.012571,-4.2770,-4.5249,-4.4164,0,0,0,0.698,1.3050,0.7804,0.9683,103.7,0,0
342,0.013519,0.013546,0.012030,-4.3037,-4.3647,-4.4562,0,0,0,0.732,0.8487,1.0675,0.9755,115.7,0,0
343,0.013869,0.013755,0.011537,-4.2781,-4.3578,-4.4949,0,0,0,0.781,0.7011,0.9912,0.9834,112.6,0,0
344,0.012815,0.014836,0.011426,-4.3571,-4.2926,-4.5067,0,0,0,0.779,0.7216,1.0844,0.9980,111.9,0,0
345,0.012774,0.013380,0.011246,-4.3604,-4.3782,-4.5249,0,0,0,0.760,2.2407,0.9264,1.0009,101.1,0,0
346,0.012485,0.012331,0.013546,-4.3832,-4.4433,-4.3647,0,0,0,0.613,2.6063,0.7876,0.9962,89.0,0,0
347,0.012859,0.011735,0.013755,-4.3537,-4.4841,-4.3578,0,0,0,0.655,0.9491,0.6976,0.9878,193.9,0,0
348,0.011963,0.011327,0.014836,-4.4259,-4.5151,-4.2926,0,0,0,0.577,1.6260,0.7299,0.9776,180.5,0,0
349,0.012364,0.012694,0.013380,-4.3930,-4.4148,-4.3782,0,0,0,0.648,0.7999,0.9616,0.9780,187.8,0,0
350,0.012949,0.012765,0.012331,-4.3467,-4.4117,-4.4433,0,0,0,0.724,0.6208,0.9259,0.9788,181.3,0,0
351,0.012064,0.012090,0.011735,-4.4175,-4.4595,-4.4841,0,0,0,0.778,1.9194,0.8341,0.9749,165.4,0,0
352,0.011459,0.012515,0.011327,-4.4690,-4.4279,-4.5151,0,0,0,0.769,0.6301,0.9718,0.9744,160.7,0,0
353,0.012111,0.014849,0.012694,-4.4137,-4.2749,-4.4148,0,0,0,0.641,0.8483,1.1797,0.9902,164.8,0,0
354,0.011779,0.014291,0.012765,-4.4414,-4.3142,-4.4117,0,0,0,0.669,0.9503,1.0939,1.0004,158.9,0,0
355,0.011490,0.013334,0.012090,-4.4663,-4.3786,-4.4595,0,0,0,0.705,2.0484,0.9839,1.0028,141.0,0,0
356,0.011367,0.012707,0.012515,-4.4770,-4.4193,-4.4279,0,0,0,0.631,1.1785,0.9725,1.0007,122.9,0,0
357,0.011877,0.016439,0.014849,-4.4332,-4.1869,-4.2749,0,0,0,0.482,0.9358,1.2493,1.0245,136.9,0,0
358,0.011170,0.015196,0.014291,-4.4946,-4.2622,-4.3142,0,0,0,0.566,1.3116,1.0989,1.0371,129.4,0,0
359,0.010875,0.014138,0.013334,-4.5213,-4.3229,-4.3786,0,0,0,0.642,1.2881,1.0360,1.0410,115.3,0,0
360,0.011089,0.013217,0.012707,-4.5018,-4.3788,-4.4193,0,0,0,0.610,1.9076,0.9746,1.0381,99.2,0,0
361,0.010652,0.012576,0.016439,-4.5420,-4.4222,-4.1869,0,0,0,0.418,3.1279,0.9319,1.0310,190.4,0,0
362,0.009867,0.012886,0.015196,-4.6185,-4.4012,-4.2622,0,0,0,0.523,0.5967,0.9264,1.0269,185.7,0,0
363,0.010822,0.012272,0.014138,-4.5262,-4.4454,-4.3229,0,0,0,0.551,1.4566,0.8750,1.0189,165.8,0,0
364,0.010046,0.011910,0.013217,-4.6006,-4.4709,-4.3788,0,0,0,0.584,1.0686,0.8846,1.0093,148.3,0,0
365,0.010266,0.011402,0.012576,-4.5789,-4.5108,-4.4222,0,0,0,0.638,1.9343,0.7531,0.9971,129.9,0,0
366,0.010530,0.011023,0.012886,-4.5535,-4.5420,-4.4012,0,0,0,0.649,3.4424,0.7622,0.9837,114.1,0,0
367,0.010655,0.012720,0.012272,-4.5417,-4.4128,-4.4454,0,0,0,0.656,0.7621,1.0671,0.9835,125.0,0,0
368,0.011004,0.012848,0.011910,-4.5095,-4.4099,-4.4709,0,0,0,0.651,0.7541,1.0375,0.9842,118.9,0,0
369,0.010744,0.012394,0.011402,-4.5334,-4.4429,-4.5108,0,0,0,0.726,1.3108,1.0007,0.9817,105.8,0,0
370,0.009709,0.012196,0.011023,-4.6347,-4.4578,-4.5420,0,0,0,0.732,0.8711,0.9145,0.9781,95.9,0,0
371,0.008658,0.013001,0.012720,-4.7493,-4.4012,-4.4128,0,0,0,0.589,0.6405,0.9960,0.9805,198.9,0,0
372,0.007929,0.015228,0.012848,-4.8373,-4.2601,-4.4099,0,0,0,0.587,0.8916,1.1629,0.9981,184.0,0,0
373,0.007837,0.014384,0.012394,-4.8489,-4.3129,-4.4429,0,0,0,0.613,0.7525,1.0437,1.0080,190.5,0,0
374,0.007110,0.013216,0.012196,-4.9462,-4.3865,-4.4578,0,0,0,0.673,1.7981,0.9409,1.0086,182.5,0,0
375,0.006797,0.013233,0.013001,-4.9913,-4.3836,-4.4012,0,0,0,0.624,0.6345,0.9103,1.0093,175.2,0,0
376,0.006535,0.012395,0.015228,-5.0306,-4.4405,-4.2601,0,0,0,0.486,1.3529,0.8199,1.0042,157.9,0,0
377,0.006215,0.011616,0.014384,-5.0808,-4.4964,-4.3129,0,0,0,0.571,1.8304,0.6698,0.9941,140.2,0,0
378,0.006705,0.011315,0.013216,-5.0050,-4.5173,-4.3865,0,0,0,0.640,0.8697,0.7021,0.9831,129.2,0,0
379,0.007229,0.011113,0.013233,-4.9297,-4.5327,-4.3836,0,0,0,0.656,0.8377,0.6554,0.9719,120.7,0,0
380,0.007606,0.010726,0.012395,-4.8788,-4.5641,-4.4405,0,0,0,0.718,2.1208,0.6234,0.9591,110.3,0,0
381,0.007770,0.010823,0.011616,-4.8575,-4.5566,-4.4964,0,0,0,0.783,0.7668,0.7183,0.9485,105.6,0,0
382,0.008435,0.010525,0.011315,-4.7753,-4.5834,-4.5173,0,0,0,0.764,1.6244,0.6238,0.9369,97.1,0,0
383,0.008159,0.010577,0.011113,-4.8086,-4.5827,-4.5327,0,0,0,0.788,0.7160,0.6836,0.9269,196.3,0,0
384,0.008169,0.010623,0.010726,-4.8074,-4.5774,-4.5641,0,0,0,0.800,0.5865,0.7148,0.9184,191.4,0,0
385,0.008769,0.010357,0.010823,-4.7366,-4.6009,-4.5566,0,0,0,0.764,1.7434,0.6936,0.9090,180.0,0,0
386,0.008633,0.010785,0.010525,-4.7521,-4.5665,-4.5834,0,0,0,0.805,0.5968,0.7614,0.9037,177.9,0,0
387,0.008832,0.010600,0.010577,-4.7293,-4.5822,-4.5827,0,0,0,0.773,0.9385,0.7727,0.8977,165.9,0,0
388,0.009488,0.010442,0.010623,-4.6577,-4.5976,-4.5774,0,0,0,0.756,0.9327,0.7039,0.8913,153.6,0,0
389,0.009560,0.010089,0.010357,-4.6502,-4.6289,-4.6009,0,0,0,0.776,2.6957,0.6465,0.8831,139.2,0,0
390,0.009451,0.009831,0.010785,-4.6617,-4.6529,-4.5665,0,0,0,0.746,2.8434,0.6199,0.8741,126.9,0,0
391,0.009171,0.009657,0.010600,-4.6917,-4.6706,-4.5822,0,0,0,0.735,1.8571,0.6249,0.8648,116.4,0,0
392,0.009558,0.013312,0.010442,-4.6504,-4.3898,-4.5976,0,0,0,0.787,1.2162,1.1624,0.8830,123.5,0,0
393,0.008633,0.012635,0.010089,-4.7522,-4.4411,-4.6289,0,0,0,0.800,1.0222,1.0061,0.8944,129.8,0,0
394,0.008103,0.012227,0.009831,-4.8155,-4.4680,-4.6529,0,0,0,0.821,0.7811,0.9302,0.9018,125.6,0,0
395,0.008274,0.011847,0.009657,-4.7946,-4.4943,-4.6706,0,0,0,0.826,0.8362,0.8613,0.9057,117.9,0,0
396,0.007755,0.011031,0.013312,-4.8594,-4.5534,-4.3898,0,0,0,0.523,2.0805,0.6758,0.9035,105.0,0,0
397,0.008068,0.011510,0.012635,-4.8199,-4.5134,-4.4411,0,0,0,0.631,0.7202,0.7379,0.9050,105.6,0,0
398,0.008529,0.012381,0.012227,-4.7643,-4.4465,-4.4680,0,0,0,0.662,0.7423,0.8595,0.9127,107.5,0,0
399,0.009063,0.012234,0.011847,-4.7036,-4.4534,-4.4943,0,0,0,0.712,0.7634,0.8233,0.9186,103.5,0,0
400,0.009163,0.012745,0.011031,-4.6925,-4.4176,-4.5534,0,0,0,0.795,0.7169,0.8982,0.9276,102.3,0,0
401,0.008481,0.012160,0.011510,-4.7699,-4.4578,-4.5134,0,0,0,0.759,1.1522,0.8525,0.9315,94.9,0,0
402,0.008542,0.011618,0.012381,-4.7627,-4.4963,-4.4465,0,0,0,0.697,0.8755,0.7495,0.9311,193.7,0,0
403,0.009264,0.011286,0.012234,-4.6816,-4.5200,-4.4534,0,0,0,0.712,0.7688,0.6929,0.9285,183.1,0,0
404,0.009770,0.011453,0.012745,-4.6284,-4.5068,-4.4176,0,0,0,0.667,0.5995,0.8085,0.9274,176.8,0,0
405,0.009509,0.011503,0.012160,-4.6555,-4.5048,-4.4578,0,0,0,0.686,0.6327,0.7736,0.9268,168.8,0,0
406,0.008985,0.011435,0.011618,-4.7122,-4.5108,-4.4963,0,0,0,0.736,0.7630,0.8329,0.9259,157.3,0,0
407,0.008898,0.011021,0.011286,-4.7219,-4.5453,-4.5200,0,0,0,0.756,1.8117,0.7370,0.9222,140.7,0,0
